Id,StageName,Status_Reason__c,RecordType.Name,Final_Record_Type__c,RICE_Supported__c,CreatedDate,CloseDate,Actual_Close_Date__c,Amount,Estimated_Project_Total_Value__c,Booked_Revenue__c,Actual_Project_Total_Value__c,BD_Cluster__c,BD_Division__c,CE_Course_Audience_Type__c,CE_Course_Type__c,AccountId,Customer_Contact__c,Lead_Academic_contact__c,Lead_Faculty__c,Lead_School__c,Lead_Department__c,Supporting_Faculty_1__c,Supporting_Faculty_2__c,OwnerId,Parent_Opportunity__c
0062e000002TcMVAA0,Proposing,On Track,Technology Transfer,Technology Transfer,RIC-BD&I,2020-05-29T00:23:27.000Z,31/10/20,,0.01,1000,,,RIC-BDI-STEM,MSE,,,0012e000004UeXtAAK,,0032e000002cIMGAA2,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0012e000002YoWTAA0,,,0052e000000VJDbAAO,
0062e000002TsVFAA0,Closed Lost,Customer No Longer Interested,Custom Education (MSPACE Included),Custom Education (MSPACE Included),RIC-BD&I,2020-06-01T10:35:03.000Z,1/10/20,2/6/20,38863,31640,,,RIC-BDI-MSPACE,,B2B/Custom,Non-accredited,0012e000003A6fzAAC,,0032e000002cM2yAAE,0012e000002ZLgJAAW,0012e000002YoYUAA0,,,,0052e000000VJBUAA4,
0062e000002TefmAAC,Closed Lost,Proposal/Application Unsuccessful,Grants,Grants,RIC-RE&D,2020-05-29T04:06:14.000Z,30/11/20,1/7/20,0,,,,,,,,0012e000003A6VZAA0,,0032e000002cMXoAAM,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0012e000002YlXfAAK,,,0052e000000VJIEAA4,0062e000002TeaMAAS
0062e000002TPeSAAW,Closed Won,Won,Research Contract,Research Contract,RIC-BD&I,2020-05-28T02:23:05.000Z,25/6/20,24/6/20,180000,180000,180000,180000,RIC-BDI-STEM,SCIENCE,,,0012e000003A6U8AAK,0032e0000043YSTAA2,0032e000002cDsVAAU,0012e000002ZmnxAAC,0012e000002Zt1PAAS,,,,0052e000000XHmOAAW,
0062e000002TegLAAS,Closed Lost,Proposal/Application Unsuccessful,Grants,Grants,RIC-RE&D,2020-05-29T04:07:02.000Z,30/11/20,22/7/20,0,,,,,,,,0012e000003A6VZAA0,,0032e000002cMr6AAE,0012e000002ZGfbAAG,0012e000002Zt10AAC,0012e000002Zt0yAAC,,,0052e000000VJIEAA4,0062e000002TeaMAAS
0062e000002TfF6AAK,Closed Lost,Academic Capacity (Lost),Competitive Bid,Consultancy (Non-research),RIC-BD&I,2020-05-29T05:26:43.000Z,7/10/20,4/6/20,0,,,,RIC-BDI-HASS,MGSE,,,0012e000003A6WxAAK,0032e000002emjqAAA,,,,,,,0052e000000VJEFAA4,
0062e000002TXfGAAW,Identifying,On Track,Grants,Grants,Not supported,2020-05-28T14:04:55.000Z,1/3/21,,715000,850000,,,,,,,0012e000003lyCcAAI,,0032e000002cLNMAA2,0012e000002ZGfbAAG,0012e000002Zt20AAC,,,,0052e000000VJHkAAO,0062e000002TXewAAG
0062e000002TgLiAAK,Awaiting Results,On Track,Competitive Bid,Research Contract,RIC-BD&I,2020-05-29T10:21:25.000Z,31/8/20,,261325.5,261325.5,,,RIC-BDI-STEM,MSE,,,0012e000003A6xWAAS,,0032e000002cMYMAA2,0012e000002ZLg7AAG,0012e000002Z3pPAAS,,,,0052e000000VJDbAAO,
0062e000002TqbNAAS,Proposing,On Track,Custom Education (MSPACE Included),Custom Education (MSPACE Included),RIC-BD&I,2020-06-01T03:38:22.000Z,14/1/21,,258414,455000,,,RIC-BDI-HASS,MGSE,B2B/Custom,Non-accredited,0012e000003A6pIAAS,,0032e000002cGPBAA2,0012e000002Zmo0AAC,,,,,0052e000000VJI7AAO,
0062e000002TzkxAAC,Closed Won,Won,Research Contract,Research Contract,RIC-BD&I,2020-06-02T08:50:01.000Z,29/6/20,30/6/20,14627.65,14627.65,14627.65,14627.65,RIC-BDI-STEM,MSE,,,0012e000004aUbWAAU,0032e000004A3PRAA0,0032e000002cC4vAAE,0012e000002ZLg7AAG,0012e000002Z3pPAAS,,,,0052e000000VJGtAAO,
0062e000002TXbdAAG,Pre-submission,,Parent Grant,Parent Grant,Not supported,2020-05-28T13:44:27.000Z,31/1/21,,,,,,,,,,0012e000003lyCcAAI,,,,,,,,0052e000000VJHkAAO,
0062e000002TpIaAAK,Identifying,Awaiting Customer Action,Custom Education (MSPACE Included),Custom Education (MSPACE Included),RIC-BD&I,2020-05-31T23:47:31.000Z,31/8/20,,0,,,,RIC-BDI-HASS,FBE,,,0012e000003A6yOAAS,,0032e000002cMIxAAM,0012e000002ZLg7AAG,0012e000002Z3pPAAS,,,,0052e000000VJEBAA4,
0062e000002U4fsAAC,Identifying,On Track,Custom Education (MSPACE Included),Custom Education (MSPACE Included),RIC-BD&I,2020-06-03T05:27:22.000Z,30/12/20,,0.01,,,,RIC-BDI-STEM,ABP,,,,,0032e000002cFYcAAM,0012e000002ZLgIAAW,,,,,0052e000000YFUZAA4,
0062e000002Td79AAC,Closed Won,Won,Research Contract,Research Contract,RIC-BD&I,2020-05-29T01:43:23.000Z,29/6/20,26/6/20,350000,350000,147000,350000,RIC-BDI-MDHS,MDHS,,,0012e000003A78jAAC,0032e0000043kzdAAA,0032e000002cEfZAAU,0012e000002ZGfbAAG,0012e000002Zt10AAC,0012e000002Zt0yAAC,,,0052e000000VJBxAAO,
0062e000002TqxUAAS,Identifying,On Track,Grants,Grants,RIC-BD&I,2020-06-01T04:50:21.000Z,1/6/21,,2500000,,,,RIC-BDI-STEM,ABP,,,0012e000003A6osAAC,,0032e000002cGfDAAU,0012e000002ZLgIAAW,,,,,0052e000000VJCIAA4,0062e000002JXmbAAG
0062e000002Tu2oAAC,Closed Won,Won,Consultancy (Non-research),Consultancy (Non-research),RIC-BD&I,2020-06-01T23:11:08.000Z,15/6/20,9/6/20,9996,11000,9996,9996,RIC-BDI-STEM,SCIENCE,,,0012e000003A6aWAAS,0032e0000044FAMAA2,0032e000002cGEzAAM,0012e000002ZmnxAAC,0012e000002Zt1PAAS,,,,0052e000000XHmOAAW,
0062e000002U2fEAAS,Closed Lost,Academic Capacity (Lost),Competitive Bid,Research Contract,RIC-BD&I,2020-06-03T00:55:10.000Z,31/8/20,11/6/20,100000,,,,RIC-BDI-MDHS,MDHS,,,0012e000003A6xZAAS,,,,,,,,0052e000000VJIAAA4,
0062e000002TXaQAAW,Identifying,On Track,Grants,Grants,Not supported,2020-05-28T13:32:42.000Z,1/7/20,,30785,30785,,,,,,,0012e000004O34HAAS,,0032e000002cFb5AAE,0012e000002ZNYOAA4,0012e000002YmNRAA0,,,,0052e000000VJHkAAO,0062e000002R4jkAAC
0062e000002TzimAAC,Developing,On Track,Research Contract,Research Contract,RIC-BD&I,2020-06-02T08:43:36.000Z,31/8/20,,30000,30000,,,RIC-BDI-STEM,MSE,,,0012e000003A6y8AAC,0032e0000044O6QAAU,0032e000002cFYdAAM,0012e000002ZLg7AAG,,,,,0052e000000VJDbAAO,
0062e000002TwtUAAS,Awaiting Results,,Parent Grant,Parent Grant,RIC-RE&D,2020-06-02T05:46:19.000Z,30/11/20,,,,,,,,,,0012e000003A6ElAAK,,,,,,,,0052e000000VJIEAA4,0062e000002TwxvAAC
0062e000002UC5pAAG,Closed Won,Won,Consultancy (Non-research),Consultancy (Non-research),RIC-BD&I,2020-06-04T16:10:59.000Z,5/6/20,5/6/20,3300,3300,3300,3300,RIC-BDI-HASS,MGSE,,,0012e000003A6pIAAS,0032e0000044ngeAAA,0032e000002cJPcAAM,0012e000002Zmo0AAC,,,,,0052e000000VJEFAA4,
0062e000002UDvhAAG,Closed Won,Won,Research Contract,Research Contract,RIC-BD&I,2020-06-05T00:54:30.000Z,11/6/20,22/6/20,0.01,0.01,0.01,0.01,RIC-BDI-HASS,MGSE,,,0012e000004UAztAAG,0032e0000043HbIAAU,0032e000002cGAYAA2,0012e000002Zmo0AAC,,,,,0052e000000VJI7AAO,
0062e000002U9E7AAK,Closed Won,Won,Research Contract,Research Contract,RIC-BD&I,2020-06-04T03:32:59.000Z,14/7/20,13/7/20,460000,460000,460000,460000,RIC-BDI-STEM,SCIENCE,,,0012e000004VYAbAAO,0032e0000044h7CAAQ,0032e000002cFWpAAM,0012e000002ZmnxAAC,0012e000002Zt1PAAS,,,,0052e000000XHmOAAW,
0062e000002UC3PAAW,Closed Won,Won,Consultancy (Non-research),Consultancy (Non-research),RIC-BD&I,2020-06-04T15:23:39.000Z,25/6/20,25/6/20,100918.62,100918.62,100918.62,100918.62,RIC-BDI-HASS,MGSE,,,0012e000003A6EjAAK,0032e0000044ncwAAA,0032e000002cH34AAE,0012e000002Zmo0AAC,,,,,0052e000000VJEFAA4,
0062e000002U9hWAAS,Closed Lost,Other (Lost),Research Contract,Research Contract,RIC-BD&I,2020-06-04T04:39:01.000Z,30/10/20,7/7/20,0,,,,RIC-BDI-MDHS,MDHS,,,0012e000004VZ7HAAW,0032e0000044i77AAA,0032e000002cGWdAAM,0012e000002ZGfbAAG,0012e000002Zt0hAAC,,,,0052e000000VJBdAAO,
0062e000002UC4wAAG,Identifying,On Track,Custom Education (MSPACE Included),Custom Education (MSPACE Included),RIC-BD&I,2020-06-04T15:55:03.000Z,30/10/20,,0.01,0.01,,,RIC-BDI-HASS,MGSE,,,,,0032e000003nOgEAAU,0012e000002Zmo0AAC,,,,,0052e000000VJEFAA4,
0062e000002UEtlAAG,Closed Lost,Customer No Longer Interested,Consultancy (Non-research),Consultancy (Non-research),RIC-BD&I,2020-06-05T02:01:19.000Z,30/9/20,7/8/20,100000,100000,,,RIC-BDI-STEM,ABP,,,0012e000003A6h6AAC,0032e0000047OHvAAM,0032e000002cHy8AAE,0012e000002ZLgIAAW,,,,,0052e000000YFUZAA4,
0062e000002U9FtAAK,Developing,On Track,Research Contract,Research Contract,RIC-BD&I,2020-06-04T03:38:15.000Z,15/9/20,,50000,500000,,,RIC-BDI-HASS,FFAM,,,0012e000004VY9jAAG,0032e0000044hApAAI,0032e000002cGYLAA2,0012e000002ZmOZAA0,0012e000002Z51eAAC,,,,0052e000000VJDFAA4,
0062e000002UC4mAAG,Closed Won,Won,Custom Education (MSPACE Included),Custom Education (MSPACE Included),RIC-BD&I,2020-06-04T15:52:14.000Z,13/7/20,13/7/20,0.01,402750,402750,402750,RIC-BDI-HASS,MGSE,,,0012e000003A6g7AAC,,0032e000002cFfNAAU,0012e000002Zmo0AAC,,,,,0052e000000VJEFAA4,
0062e000002UGQTAA4,Identifying,On Track,Research Contract,Research Contract,RIC-BD&I,2020-06-05T05:24:47.000Z,31/12/20,,0,,,,RIC-BDI-MDHS,MDHS,,,0012e000004VkZYAA0,0032e0000044v9WAAQ,0032e000002cLfdAAE,0012e000002ZGfbAAG,0012e000002Zt10AAC,0012e000002Zt0qAAC,,,0052e000000VJBxAAO,
0062e000002UDFbAAO,Closed Lost,Academic No Longer Interested,Research Contract,Research Contract,RIC-BD&I,2020-06-04T23:21:13.000Z,30/9/20,16/7/20,20000,20000,,,RIC-BDI-STEM,ABP,,,0012e000004VfvLAAS,0032e000003mGs3AAE,0032e000002cFVcAAM,0012e000002ZLgIAAW,,,,,0052e000000VJCIAA4,
0062e000002UBJnAAO,Identifying,On Track,Research Contract,Research Contract,RIC-BD&I,2020-06-04T09:54:58.000Z,24/2/21,,0,,,,RIC-BDI-STEM,SCIENCE,,,0012e000003A6ymAAC,0032e000002eku9AAA,0032e000002cGCTAA2,0012e000002ZmnxAAC,0012e000002YmMXAA0,,,,0052e000000VJDEAA4,
0062e000002UBgVAAW,Closed Won,Won,Custom Education (MSPACE Included),Custom Education (MSPACE Included),RIC-BD&I,2020-06-04T11:56:55.000Z,11/6/20,11/6/20,71500,71500,71500,71500,RIC-BDI-MDHS,MDHS,B2B/Custom,Non-accredited,0012e000003A6xZAAS,,0032e000002cGU6AAM,0012e000002ZGfbAAG,0012e000002Zt1FAAS,0012e000002Zt0pAAC,,,0052e000000VJBXAA4,0062e000002OvSUAA0
0062e000002UC2bAAG,Proposing,On Track,Consultancy (Non-research),Consultancy (Non-research),RIC-BD&I,2020-06-04T15:10:03.000Z,31/7/20,,1557718,1557718,,,RIC-BDI-HASS,MGSE,,,0012e000003A6qZAAS,0032e0000044nbtAAA,0032e000002cFcXAAU,0012e000002Zmo0AAC,,,,,0052e000000VJEFAA4,
0062e000002UJ01AAG,Closing,Other (Open),Research Contract,Research Contract,RIC-BD&I,2020-06-05T09:46:30.000Z,28/8/20,,10000,10000,,,RIC-BDI-STEM,SCIENCE,,,0012e000004XJopAAG,0032e0000046YE2AAM,0032e000002cHjPAAU,0012e000002ZmnxAAC,0012e000002Z4JyAAK,,,,0052e000000VJDEAA4,
0062e000002UJQwAAO,Closed Lost,Academic Capacity (Lost),Competitive Bid,Consultancy (Non-research),RIC-BD&I,2020-06-05T11:21:31.000Z,8/10/20,10/6/20,0,,,,RIC-BDI-HASS,FFAM,,,0012e000004VnzyAAC,0032e0000044yTQAAY,,,,,,,0052e000000VJIHAA4,
0062e000002UGi5AAG,Identifying,On Track,Philanthropic,Philanthropic,RIC-BD&I,2020-06-05T05:58:43.000Z,1/9/20,,0,,,,RIC-BDI-MDHS,MDHS,,,,,0032e000002cFNAAA2,0012e000002ZGfbAAG,0012e000002Z6AWAA0,,,,0052e000000VJBxAAO,
0062e000002UAmsAAG,Identifying,On Track,Research Contract,Research Contract,RIC-BD&I,2020-06-04T07:39:17.000Z,31/12/20,,0,,,,RIC-BDI-STEM,ABP,,,,,0032e000002cGjDAAU,0012e000002ZLgIAAW,,,,,0052e000000YFUZAA4,
0062e000002UC5GAAW,Identifying,On Track,Philanthropic,Philanthropic,RIC-BD&I,2020-06-04T15:58:19.000Z,28/8/20,,389000,389000,,,RIC-BDI-HASS,MGSE,,,,,0032e000002cH34AAE,0012e000002Zmo0AAC,,,,,0052e000000VJEFAA4,
0062e000002UlS9AAK,Closed Won,Won,Research Contract,Research Contract,RIC-BD&I,2020-06-10T13:16:10.000Z,23/6/20,23/6/20,22000,22000,22000,22000,RIC-BDI-STEM,MSE,,,0012e000003A6ItAAK,0032e000002embcAAA,0032e000002cJHtAAM,0012e000002ZLg7AAG,,,,,0052e000000VJDAAA4,
0062e000002UcF7AAK,Application,On Track,Panel,Panel,RIC-BD&I,2020-06-09T03:55:15.000Z,30/9/20,,0,,,,RIC-BDI-MDHS,MDHS,,,0012e000003A6FfAAK,,0032e000002cFZeAAM,0012e000003hllpAAA,0012e000002Zt25AAC,,,,0052e000000VJBdAAO,
0062e000002UtHfAAK,Closed Won,Won,Panel,Panel,RIC-BD&I,2020-06-11T22:41:00.000Z,12/6/20,12/6/20,0,,,,,,,,0012e000004Wo6FAAS,,0032e000002cFwHAAU,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0012e000002Zt1JAAS,,,0052e000000VJCsAAO,
0062e000002UnOIAA0,Developing,Awaiting Customer Action,Research Contract,Research Contract,RIC-BD&I,2020-06-11T01:24:57.000Z,31/8/20,,50000,75000,,,RIC-BDI-STEM,FVAS,,,0012e000004RRGBAA4,0032e00000405efAAA,0032e000002cIlqAAE,0012e000002ZmnzAAC,0012e000002YnERAA0,,,,0052e000000VJE9AAO,
0062e000002UhAxAAK,Awaiting Results,On Track,Grants,Grants,RIC-BD&I,2020-06-10T00:55:26.000Z,30/10/20,,1780000,1780000,,,RIC-BDI-MDHS,MDHS,,,0012e000003A6W0AAK,,0032e000002cFwHAAU,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0012e000002Zt1JAAS,,,0052e000000VJBXAA4,0062e000002Uh9pAAC
0062e000002Uh1dAAC,Closed Lost,Other (Lost),Competitive Bid,Custom Education (MSPACE Included),RIC-BD&I,2020-06-10T00:35:35.000Z,31/8/20,15/6/20,0,,,,RIC-BDI-MSPACE,,,,0012e000004WSAHAA4,,,,,,,,0052e000000VJBUAA4,
0062e000002UvpMAAS,Awaiting Results,On Track,Competitive Bid,Research Contract,RIC-BD&I,2020-06-12T03:07:42.000Z,31/8/20,,250000,250000,,,RIC-BDI-MDHS,MDHS,,,0012e000003A776AAC,,0032e000002cGDIAA2,0012e000002ZGfbAAG,0012e000002Z6AWAA0,,,,0052e000000VJEDAA4,
0062e000002UneGAAS,Closed Won,Won,Grants,Grants,RIC-RE&D,2020-06-11T01:55:54.000Z,1/7/20,1/7/20,610000,610000,610000,610000,,,,,0012e000003A6bnAAC,,0032e000002cEfZAAU,0012e000002ZGfbAAG,0012e000002Zt10AAC,0012e000002Zt0yAAC,,,0052e000000VJIEAA4,0062e000002TxBtAAK
0062e000002UnlqAAC,Pre-submission,,Parent Grant,Parent Grant,RIC-BD&I,2020-06-11T02:09:40.000Z,25/2/21,,,,,,RIC-BDI-STEM,SCIENCE,,,0012e000004WedTAAS,,,,,,,,0052e000000VJDEAA4,
0062e000002Und3AAC,Closed,,Parent Grant,Parent Grant,RIC-RE&D,2020-06-11T01:52:58.000Z,11/6/20,11/6/20,,,,,,,,,0012e000003A6bnAAC,,,,,,,,0052e000000VJIEAA4,0062e000002TwxvAAC
0062e000002UbJeAAK,Closed Lost,Other (Lost),Competitive Bid,Research Contract,RIC-BD&I,2020-06-09T02:09:42.000Z,2/10/20,22/6/20,1800000,,,,RIC-BDI-STEM,SCIENCE,,,0012e000003A6wFAAS,,,,,,,,0052e000000VJDEAA4,
0062e000002UfgSAAS,Identifying,On Track,Grants,Grants,Not supported,2020-06-09T20:07:11.000Z,16/10/20,,645000,3500000,,,,,,,0012e000004WKitAAG,,0032e000002cLLHAA2,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0012e000002Z51wAAC,,,0052e000000VJHkAAO,0062e000002UfgIAAS
0062e000002UkYCAA0,Developing,On Track,Research Contract,Research Contract,RIC-BD&I,2020-06-10T08:55:02.000Z,30/4/21,,400000,1000000,,,RIC-BDI-STEM,SCIENCE,,,0012e000004XWwmAAG,0032e000002enyoAAA,0032e000002cMGkAAM,0012e000002ZmnxAAC,0012e000002YmVtAAK,,,,0052e000000VJDEAA4,
0062e000002UerEAAS,Application,On Track,Competitive Bid,Research Contract,RIC-BD&I,2020-06-09T11:20:51.000Z,31/12/20,,3000000,5000000,,,RIC-BDI-STEM,MSE,,,0012e000003A6mnAAC,,0032e000002cGWUAA2,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0012e000002YlXfAAK,0012e000002ZmnxAAC,0012e000002Zt1RAAS,0052e000000VJDAAA4,
0062e000002Uh9pAAC,Awaiting Results,,Parent Grant,Parent Grant,RIC-BD&I,2020-06-10T00:53:20.000Z,31/8/20,,,,,,RIC-BDI-MDHS,MDHS,,,0012e000003A6W0AAK,,,,,,,,0052e000000VJBXAA4,
0062e000002UnvHAAS,Application,On Track,Grants,Grants,RIC RE&D and BD&I,2020-06-11T02:28:09.000Z,26/2/21,,400000,400000,,,RIC-BDI-STEM,SCIENCE,,,0012e000004WedTAAS,,0032e000002cGifAAE,0012e000002ZmnxAAC,0012e000002YmMXAA0,,,,0052e000000VJDEAA4,0062e000002UnlqAAC
0062e000002Ugg0AAC,Closed Lost,Academic Capacity (Lost),Competitive Bid,Consultancy (Non-research),RIC-BD&I,2020-06-09T23:50:04.000Z,17/9/20,8/7/20,0,,,,RIC-BDI-MSPACE,,,,0012e000003A6hRAAS,,,,,,,,0052e000000VJBUAA4,
0062e000002UgWAAA0,Closed Lost,Academic Capacity (Lost),Competitive Bid,Consultancy (Non-research),RIC-BD&I,2020-06-09T23:27:34.000Z,16/9/20,29/6/20,0,,,,RIC-BDI-HASS,FFAM,,,0012e000004WLuJAAW,0032e0000045VaXAAU,,,,,,,0052e000000VJIHAA4,
0062e000002UoyFAAS,Proposing,On Track,Custom Education (MSPACE Included),Custom Education (MSPACE Included),RIC-BD&I,2020-06-11T04:54:26.000Z,30/9/20,,35000,35000,,,RIC-BDI-HASS,MGSE,,,0012e000004WggJAAS,,0032e000002cGAYAA2,0012e000002Zmo0AAC,,,,,0052e000000VJI7AAO,
0062e000002UfhGAAS,Identifying,On Track,Grants,Grants,Not supported,2020-06-09T20:13:41.000Z,15/10/20,,1500000,3500000,,,,,,,0012e000004WKitAAG,,0032e000002cLLHAA2,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0012e000002Z51wAAC,,,0052e000000VJHkAAO,0062e000002Ufh6AAC
0062e000002UrxQAAS,Closed Won,Won,Panel,Panel,RIC-BD&I,2020-06-11T12:31:45.000Z,11/6/20,11/6/20,0,,,,,,,,0012e000003A6X8AAK,,,,,,,,0052e000000VJGwAAO,
0062e000002Ufh6AAC,Pre-submission,,Parent Grant,Parent Grant,Not supported,2020-06-09T20:10:50.000Z,15/10/20,,,,,,,,,,0012e000004WKitAAG,,,,,,,,0052e000000VJHkAAO,
0062e000002UnsSAAS,Application,On Track,Grants,Grants,RIC RE&D and BD&I,2020-06-11T02:21:49.000Z,28/5/21,,3.00E+07,4.00E+07,,,RIC-BDI-STEM,SCIENCE,,,0012e000004WedTAAS,,0032e000002cFhLAAU,0012e000002ZmnxAAC,0012e000002YmVtAAK,,,,0052e000000VJDEAA4,0062e000002UnlqAAC
0062e000002UkvAAAS,Identifying,On Track,Research Contract,Research Contract,RIC-BD&I,2020-06-10T10:30:25.000Z,14/10/20,,0,,,,RIC-BDI-STEM,MSE,,,0012e000003A6aoAAC,0032e0000045jKAAAY,0032e000002cLcMAAU,0012e000002ZLg7AAG,0012e000002Z3pPAAS,,,,0052e000000VJDbAAO,
0062e000002UeOaAAK,Closed Lost,Academic No Longer Interested,Competitive Bid,Consultancy (Non-research),RIC-BD&I,2020-06-09T09:15:56.000Z,2/10/20,25/6/20,100000,200000,,,RIC-BDI-HASS,MGSE,,,0012e000003A6EjAAK,0032e0000045RDhAAM,0032e000002cFuqAAE,0012e000002Zmo0AAC,,,,,0052e000000VJI7AAO,
0062e000002UjIWAA0,Closed Lost,Academic Capacity (Lost),Competitive Bid,Research Contract,RIC-BD&I,2020-06-10T05:26:27.000Z,30/9/20,2/7/20,0,,,,RIC-BDI-MDHS,MDHS,,,0012e000004WVsPAAW,,,,,,,,0052e000000VJEDAA4,
0062e000002UoRDAA0,Developing,On Track,Research Contract,Research Contract,RIC-BD&I,2020-06-11T03:37:44.000Z,31/8/20,,100000,100000,,,RIC-BDI-STEM,ABP,,,0012e000003A6FgAAK,0032e0000047OHvAAM,0032e000002cFn3AAE,0012e000002ZLgIAAW,,,,,0052e000000YFUZAA4,
0062e000002UlFhAAK,Pre-submission,,Parent Grant,Parent Grant,Not supported,2020-06-10T12:03:32.000Z,30/9/20,,,,,,,,,,0012e000004WZyVAAW,,,,,,,,0052e000000VJHkAAO,
0062e000002Ubd4AAC,Closed Lost,Academic No Longer Interested,Competitive Bid,Research Contract,RIC-BD&I,2020-06-09T02:45:26.000Z,4/9/20,11/6/20,0,,,,RIC-BDI-STEM,MSE,,,0012e000003A6WQAA0,,,,,,,,0052e000000VJDAAA4,
0062e000002UbPqAAK,Closed Won,Won,Research Contract,Research Contract,RIC-BD&I,2020-06-09T02:19:04.000Z,18/6/20,18/6/20,100000,409371,409371,409371,RIC-BDI-MDHS,MDHS,,,0012e000003A6knAAC,0032e0000045LD8AAM,0032e000002cFwHAAU,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0012e000002Zt1JAAS,,,0052e000000VJEDAA4,
0062e000002UjyMAAS,Developing,On Track,Research Contract,Research Contract,RIC-BD&I,2020-06-10T07:02:07.000Z,30/10/20,,5000,5000,,,RIC-BDI-STEM,SCIENCE,,,0012e000004WWzvAAG,0032e0000045hlbAAA,0032e000002cHjPAAU,0012e000002ZmnxAAC,0012e000002Z4JyAAK,,,,0052e000000VJDEAA4,
0062e000002UlP5AAK,Closing,On Track,Research Contract,Research Contract,RIC-BD&I,2020-06-10T13:06:38.000Z,28/8/20,,10000,50000,,,RIC-BDI-STEM,MSE,,,0012e000004GmTeAAK,0032e000003nRT3AAM,0032e000002cG5yAAE,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0012e000002Z4ziAAC,,,0052e000000VJDAAA4,
0062e000002UfgIAAS,Pre-submission,,Parent Grant,Parent Grant,Not supported,2020-06-09T20:04:53.000Z,16/10/20,,,,,,,,,,0012e000004WKitAAG,,,,,,,,0052e000000VJHkAAO,
0062e000002UjpPAAS,Proposing,Awaiting Customer Action,Research Contract,Research Contract,RIC-BD&I,2020-06-10T06:40:37.000Z,31/8/20,,47916,47916,,,RIC-BDI-STEM,FVAS,,,0012e000004RRGBAA4,0032e00000405efAAA,0032e000002cIlqAAE,0012e000002ZmnzAAC,0012e000002YnERAA0,,,,0052e000000VJE9AAO,0062e000002UnOIAA0
0062e000002UlGpAAK,Identifying,On Track,Grants,Grants,Not supported,2020-06-10T12:07:56.000Z,30/9/20,,400000,390000,,,,,,,0012e000004WZyVAAW,,0032e000002cFvHAAU,0012e000002ZmnxAAC,0012e000002YmMXAA0,,,,0052e000000VJHkAAO,0062e000002UlFhAAK
0062e000002UcxqAAC,Closed Won,Won,Research Contract,Research Contract,RIC-BD&I,2020-06-09T05:26:33.000Z,29/6/20,29/6/20,92340,92340,92340,92340,RIC-BDI-STEM,ABP,,,0012e000003A6apAAC,0032e0000045ObWAAU,0032e000002cFZdAAM,0012e000002ZLgIAAW,,,,,0052e000000VJCIAA4,0062e000002UtHfAAK
0062e000002UaXHAA0,Closed Lost,Academic Capacity (Lost),Competitive Bid,Research Contract,RIC-BD&I,2020-06-09T00:35:30.000Z,31/8/20,10/6/20,0,,,,RIC-BDI-MDHS,MDHS,,,0012e000003A6W0AAK,,,,,,,,0052e000000VJEDAA4,
0062e000002UfeWAAS,Identifying,On Track,Grants,Grants,RIC-BD&I,2020-06-09T19:31:43.000Z,24/7/20,,715000,715000,,,,,,,0012e000003lyCcAAI,,0032e000002cIwLAAU,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0012e000002YoWTAA0,,,0052e000000VJHkAAO,0062e000002UfeHAAS
0062e000002UfeHAAS,Pre-submission,,Parent Grant,Parent Grant,Not supported,2020-06-09T19:29:21.000Z,24/7/20,,,,,,,,,,0012e000003lyCcAAI,,,,,,,,0052e000000VJHkAAO,
0062e000002UcdOAAS,Awaiting Results,On Track,Grants,Grants,RIC-BD&I,2020-06-09T04:44:03.000Z,30/10/20,,539484,539484,,,RIC-BDI-HASS,ARTS,,,0012e000003A6ElAAK,,0032e000002cJ9qAAE,0012e000002ZNYOAA4,0012e000002YlvyAAC,,,,0052e000000VJHWAA4,0062e000002TwslAAC
0062e000002Us21AAC,Closing,On Track,Research Contract,Research Contract,RIC-BD&I,2020-06-11T12:57:18.000Z,7/8/20,,202000,400000,,,RIC-BDI-HASS,FBE,,,0012e000003quU0AAI,0032e000003MwhhAAC,0032e000002cIk6AAE,0012e000002ZLgJAAW,0012e000002Zt0YAAS,,,,0052e000000VJEBAA4,
0062e000002UvJBAA0,Identifying,On Track,Research Contract,Research Contract,RIC-BD&I,2020-06-12T01:59:46.000Z,30/3/21,,500000,500000,,,RIC-BDI-HASS,FBE,,,0012e000003quU0AAI,0032e000003MwhhAAC,0032e000002cIk6AAE,0012e000002ZLgJAAW,0012e000002Zt0YAAS,,,,0052e000000VJEBAA4,
0062e000002Ujv3AAC,Identifying,On Track,Research Contract,Research Contract,RIC-BD&I,2020-06-10T06:52:18.000Z,31/8/20,,50000,,,,RIC-BDI-STEM,FVAS,,,0012e000004RRGBAA4,0032e00000405efAAA,0032e000002cIlqAAE,0012e000002ZmnzAAC,0012e000002YnERAA0,,,,0052e000000VJE9AAO,0062e000002UnOIAA0
